time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-02-14T13:26:54.300Z,36.7604,-98.0739,5,2.6,ml,,98,,0.8,us,us2000504h,2016-04-26T23:28:21.040Z,"25km E of Cherokee, Oklahoma",earthquake,1.7,7.8,,,reviewed,tul,tul
2016-02-14T13:35:33.200Z,36.8992,-97.661,2.949,2.5,ml,,70,,0.46,us,us2000504j,2016-04-26T23:28:21.040Z,"12km NNE of Medford, Oklahoma",earthquake,1.2,7.1,,,reviewed,tul,tul
2016-02-14T14:24:53.100Z,36.4881,-98.7243,6.193,2.7,ml,,116,,0.66,us,us2000504t,2016-04-26T23:28:21.040Z,"32km NW of Fairview, Oklahoma",earthquake,3.3,7.7,,,reviewed,tul,tul
2016-02-14T14:30:09.200Z,36.4739,-98.7452,7.681,2.4,ml,,226,,0.45,us,us2000504x,2016-04-26T23:28:21.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.9,6.9,,,reviewed,tul,tul
2016-02-14T16:56:14.100Z,36.4924,-98.7283,7.82,2.7,ml,,117,,0.56,us,us2000505b,2016-04-26T23:28:21.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.8,7.4,,,reviewed,tul,tul
2016-02-14T16:58:27.800Z,36.9304,-98.0265,5.626,2.9,ml,,92,,0.2,us,us2000505u,2016-04-26T23:28:21.040Z,"24km S of Anthony, Kansas",earthquake,1,3.3,,,reviewed,tul,tul
2016-02-14T16:58:34.700Z,36.1758,-97.5244,5,2.7,ml,,241,,0.4,us,us2000505d,2016-04-26T23:28:21.040Z,"24km WSW of Perry, Oklahoma",earthquake,1.9,7.1,,,reviewed,tul,tul
2016-02-14T17:32:54.000Z,36.4954,-98.7105,1.318,2.5,ml,,158,,0.62,us,us2000505k,2016-04-26T23:28:21.040Z,"32km NW of Fairview, Oklahoma",earthquake,3.2,7.9,,,reviewed,tul,tul
2016-02-14T21:47:40.700Z,36.4669,-98.7517,5.893,2.8,ml,,114,,0.46,us,us2000506w,2016-04-26T23:28:21.040Z,"32km NW of Fairview, Oklahoma",earthquake,2.1,7.3,,,reviewed,tul,tul
2016-02-14T21:51:34.100Z,36.475,-98.7355,5,2.6,ml,,114,,0.32,us,us2000506y,2016-04-26T23:28:21.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.5,7.5,,,reviewed,tul,tul
2016-02-14T22:42:58.600Z,36.472,-98.7511,10.137,3.4,ml,,115,,0.56,us,us20005075,2016-04-26T23:28:21.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.3,6.2,,,reviewed,tul,tul
2016-02-14T22:52:06.730Z,36.9831667,-97.4976667,4.81,1.61,ml,9,79,0.03365,0.05,ismpkansas,ismpkansas70172433,2017-01-19T00:49:13.490Z,"Oklahoma",earthquake,0.3,0.57,0.112,18,reviewed,ismp,ismp
2016-02-15T01:52:25.200Z,36.4799,-98.7307,4.653,3.2,ml,,115,,0.57,us,us2000507m,2016-04-26T23:28:22.040Z,"32km NW of Fairview, Oklahoma",earthquake,3.2,7.6,,,reviewed,tul,tul
2016-02-15T03:45:00.200Z,36.4549,-98.7642,7.263,3.2,ml,,113,,0.58,us,us2000507x,2016-04-26T23:28:22.040Z,"32km NW of Fairview, Oklahoma",earthquake,3.1,7.2,,,reviewed,tul,tul
2016-02-15T09:14:38.900Z,36.8798,-97.7942,3.221,2.6,ml,,56,,0.59,us,us2000508f,2016-04-26T23:28:22.040Z,"9km NNW of Medford, Oklahoma",earthquake,1.6,6.3,,,reviewed,tul,tul
2016-02-15T09:30:53.000Z,36.0734,-97.0548,5.105,2.6,ml,,52,,0.81,us,us2000508j,2016-04-26T23:28:22.040Z,"4km S of Stillwater, Oklahoma",earthquake,1.3,4.8,,,reviewed,tul,tul
2016-02-15T11:32:13.200Z,36.8794,-97.794,4.583,2.6,ml,,57,,0.49,us,us20005090,2016-04-26T23:28:22.040Z,"9km NNW of Medford, Oklahoma",earthquake,2.6,7.7,,,reviewed,tul,tul
2016-02-15T13:10:33.700Z,36.2801,-97.7135,4.533,2.8,ml,,66,,0.27,us,us2000509f,2016-04-26T23:28:22.040Z,"16km E of Waukomis, Oklahoma",earthquake,1.4,7.6,,,reviewed,tul,tul
2016-02-15T14:49:14.360Z,36.1513,-97.4571,5.2,2.5,mb_lg,,92,0.353,0.44,us,us200050a1,2016-04-26T23:28:22.040Z,"21km SW of Perry, Oklahoma",earthquake,1.4,7.3,0.228,5,reviewed,us,us
2016-02-15T17:18:01.600Z,35.7244,-97.1708,7.053,2.9,ml,,74,,0.63,us,us200050am,2016-04-26T23:28:22.040Z,"7km NNE of Luther, Oklahoma",earthquake,1.3,5.9,,,reviewed,tul,tul
2016-02-15T19:27:31.900Z,36.4704,-98.7628,7.355,3.2,ml,,116,,0.45,us,us200050ee,2016-04-26T23:28:22.040Z,"33km NW of Fairview, Oklahoma",earthquake,3,6.8,,,reviewed,tul,tul
2016-02-15T19:44:18.900Z,35.7221,-97.1639,4.66,2.7,ml,,47,,0.76,us,us200050el,2016-04-26T23:28:23.040Z,"7km NNE of Luther, Oklahoma",earthquake,1.2,4.9,,,reviewed,tul,tul
2016-02-15T21:44:32.100Z,36.2619,-97.3526,7.6,3.3,ml,,58,,0.54,us,us200050fc,2016-04-26T23:28:23.040Z,"6km WSW of Perry, Oklahoma",earthquake,1.1,7.1,,,reviewed,tul,tul
2016-02-16T03:43:03.500Z,36.1462,-96.7881,5,2.5,ml,,53,,0.74,us,us200050hb,2016-04-26T23:28:23.040Z,"8km WNW of Yale, Oklahoma",earthquake,2.1,6.7,,,reviewed,tul,tul
2016-02-16T04:20:07.000Z,35.7209,-97.1648,5.399,3.1,ml,,75,,0.59,us,us200050hh,2016-04-26T23:28:23.040Z,"7km NNE of Luther, Oklahoma",earthquake,1.7,7.2,,,reviewed,tul,tul
2016-02-16T06:57:28.300Z,36.4547,-98.7693,6.702,2.6,ml,,113,,0.25,us,us200050i4,2016-04-26T23:28:23.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.9,3.5,,,reviewed,tul,tul
2016-02-16T22:32:25.780Z,36.7394,-97.529,4.78,2.6,mb_lg,,60,0.188,0.36,us,us200050ni,2016-04-26T23:28:24.040Z,"19km ESE of Medford, Oklahoma",earthquake,1.1,7,0.12,18,reviewed,us,us
2016-02-16T23:04:38.200Z,36.4562,-98.7489,1.101,3.3,ml,,92,,0.25,us,us200050nu,2016-04-26T23:28:24.040Z,"31km NW of Fairview, Oklahoma",earthquake,1.9,5.4,,,reviewed,tul,tul
2016-02-17T00:30:23.000Z,36.7549,-98.7425,1.81,2.8,ml,,130,,0.11,us,us200050pq,2016-04-26T23:28:24.040Z,"8km SW of Alva, Oklahoma",earthquake,1.2,4.3,,,reviewed,tul,tul
2016-02-17T00:50:09.060Z,36.4662,-98.7416,3.1,2,ml,,109,0.042,0.27,us,us200050sk,2016-04-26T23:28:24.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.5,3,0.115,10,reviewed,us,us
2016-02-17T01:19:05.300Z,36.4745,-98.7617,7.594,3.1,ml,,98,,0.28,us,us200050qh,2016-04-26T23:28:24.040Z,"34km NW of Fairview, Oklahoma",earthquake,3.6,4.3,,,reviewed,tul,tul
2016-02-17T01:22:20.120Z,36.473,-98.7489,6.01,1.6,ml,,120,0.035,0.24,us,us200050rx,2016-04-26T23:28:24.040Z,"33km NW of Fairview, Oklahoma",earthquake,2,3.4,0.105,12,reviewed,us,us
2016-02-17T01:29:17.600Z,36.4625,-98.7613,5.38,1.7,ml,,123,0.047,0.16,us,us200050rb,2016-04-26T23:28:24.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.4,2.5,0.105,12,reviewed,us,us
2016-02-17T01:52:26.820Z,36.4476,-98.7699,5.98,1.7,ml,,120,0.063,0.14,us,us200050rd,2016-04-26T23:28:24.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.2,2.6,0.115,10,reviewed,us,us
2016-02-17T07:19:21.400Z,36.7701,-97.6615,5.616,2.9,ml,,49,,0.54,us,us200050tb,2016-04-26T23:28:25.040Z,"7km ESE of Medford, Oklahoma",earthquake,2,7.7,,,reviewed,tul,tul
2016-02-17T08:12:14.100Z,36.4786,-98.7349,5.319,2.6,ml,,115,,0.38,us,us200050tj,2016-04-26T23:28:25.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.9,2.8,,,reviewed,tul,tul
2016-02-17T08:16:49.400Z,35.7218,-97.1626,5.83,3.3,ml,,47,,0.6,us,us200050tm,2016-04-26T23:28:25.040Z,"7km NNE of Luther, Oklahoma",earthquake,1.3,6.9,,,reviewed,tul,tul
2016-02-17T08:22:21.600Z,35.7234,-97.1632,5,2.5,ml,,47,,0.45,us,us200050tp,2016-04-26T23:28:25.040Z,"7km NNE of Luther, Oklahoma",earthquake,1,6.4,,,reviewed,tul,tul
2016-02-17T08:31:39.900Z,36.4585,-98.7703,7.308,3,ml,,114,,0.32,us,us200050tr,2016-04-26T23:28:25.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.6,2.3,,,reviewed,tul,tul
2016-02-17T08:32:16.000Z,36.4648,-98.7566,2.273,3.1,ml,,114,,0.43,us,us200050ts,2016-04-26T23:28:25.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.1,3.3,,,reviewed,tul,tul
2016-02-17T09:01:32.700Z,36.4685,-98.7546,6.582,2.7,ml,,115,,0.38,us,us200050tv,2016-04-26T23:28:25.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.8,2.9,,,reviewed,tul,tul
2016-02-17T11:46:45.100Z,36.466,-98.7597,8.262,2.6,ml,,123,,0.29,us,us200050ua,2016-04-26T23:28:25.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.6,1.8,,,reviewed,tul,tul
2016-02-17T18:15:02.500Z,35.7232,-97.1624,5.777,3.4,ml,,31,,0.63,us,us10004qk1,2016-04-26T23:28:25.040Z,"7km NNE of Luther, Oklahoma",earthquake,0.8,5.8,,,reviewed,tul,tul
2016-02-17T18:48:08.180Z,36.8425,-97.6354,5,2.8,mb_lg,,54,0.096,0.74,us,us10004qk9,2016-04-26T23:28:25.040Z,"9km ENE of Medford, Oklahoma",earthquake,1.5,1.9,0.295,3,reviewed,us,us
2016-02-17T18:59:42.100Z,35.6626,-97.3902,6.802,3,ml,,37,,0.94,us,us10004qkf,2016-04-26T23:28:25.040Z,"8km E of Edmond, Oklahoma",earthquake,1.3,2.9,,,reviewed,tul,tul
2016-02-17T22:46:12.200Z,35.7193,-97.1638,5.193,2.8,ml,,47,,0.31,us,us10004qn5,2016-04-26T23:28:26.040Z,"7km NNE of Luther, Oklahoma",earthquake,1.2,1.5,,,reviewed,tul,tul
2016-02-18T00:44:56.800Z,36.4559,-98.7662,4.22,2.3,ml,,122,0.029,0.16,us,us10004qqe,2016-04-26T23:28:26.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.2,2.9,0.064,32,reviewed,us,us
2016-02-18T06:27:51.920Z,36.4677,-98.7448,5.45,2,ml,,113,0.01,0.1,us,us10004qsl,2016-04-26T23:28:26.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.2,2.2,0.105,12,reviewed,us,us
2016-02-18T11:56:57.700Z,36.5241,-98.6109,5.239,2.9,ml,,91,,0.22,us,us10004qrr,2016-04-26T23:28:26.040Z,"30km NNW of Fairview, Oklahoma",earthquake,1.6,3,,,reviewed,tul,tul
2016-02-18T14:33:01.000Z,35.721,-97.1672,6.503,3.5,ml,,41,,0.37,us,us10004qs6,2016-04-26T23:28:26.040Z,"7km NNE of Luther, Oklahoma",earthquake,1.8,7.1,,,reviewed,tul,tul
2016-02-18T22:32:36.100Z,36.777,-98.1074,5.9,2.9,ml,,56,,0.86,us,us10004qx9,2016-04-26T23:28:27.040Z,"22km E of Cherokee, Oklahoma",earthquake,1.7,1.9,,,reviewed,tul,tul
2016-02-18T23:18:48.100Z,36.7882,-97.6029,2.1,2.6,mb_lg,,57,0.117,0.42,us,us10004qxq,2016-04-26T23:28:27.040Z,"11km E of Medford, Oklahoma",earthquake,0.8,6.8,0.193,7,reviewed,us,us
2016-02-19T01:51:34.900Z,36.4516,-98.7817,7.03,2.9,ml,,114,,0.45,us,us10004qy8,2016-05-03T23:44:10.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.4,2,,,reviewed,tul,tul
2016-02-19T02:26:57.940Z,36.4359,-98.6863,4.49,1.9,ml,,105,0.06,0.21,us,us10004qyp,2016-05-03T23:44:11.040Z,"26km NW of Fairview, Oklahoma",earthquake,0.8,4.7,0.097,14,reviewed,us,us
2016-02-19T03:06:17.900Z,36.4478,-98.6952,6.963,2.7,ml,,103,,0.45,us,us10004qyn,2016-05-03T23:44:11.040Z,"27km NW of Fairview, Oklahoma",earthquake,2.6,2.9,,,reviewed,tul,tul
2016-02-19T08:04:39.700Z,36.529,-98.6849,5,3.5,ml,,114,,0.29,us,us10004qzv,2016-05-03T23:44:11.040Z,"30km S of Alva, Oklahoma",earthquake,2.1,3.7,,,reviewed,tul,tul
2016-02-19T11:33:58.700Z,35.6644,-97.401,6.852,3.2,ml,,36,,0.59,us,us10004r0l,2016-05-03T23:44:11.040Z,"7km E of Edmond, Oklahoma",earthquake,1.3,3.8,,,reviewed,tul,tul
2016-02-19T12:28:13.400Z,35.7215,-97.1644,5.826,2.7,ml,,72,,0.69,us,us10004r0p,2016-05-03T23:44:11.040Z,"7km NNE of Luther, Oklahoma",earthquake,1.3,5.1,,,reviewed,tul,tul
2016-02-19T13:18:32.900Z,36.5322,-98.6839,5,3.1,ml,,114,,0.53,us,us10004r0x,2016-05-03T23:44:11.040Z,"30km S of Alva, Oklahoma",earthquake,2.2,5.3,,,reviewed,tul,tul
2016-02-19T16:30:14.010Z,36.4528,-98.7673,4.45,2.4,ml,,122,0.032,0.07,us,us10004r3t,2016-05-03T23:44:11.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.3,2.8,0.074,24,reviewed,us,us
2016-02-19T17:18:38.700Z,36.4752,-98.7589,6.006,2.9,ml,,117,,0.52,us,us10004r45,2016-05-03T23:44:11.040Z,"33km NW of Fairview, Oklahoma",earthquake,3.6,6.9,,,reviewed,tul,tul
2016-02-19T18:55:35.600Z,36.474,-98.7523,5.06,2.8,ml,,116,,0.79,us,us10004r4q,2016-05-03T23:44:12.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.5,3.1,,,reviewed,tul,tul
2016-02-19T21:16:48.200Z,36.4775,-98.7433,7.168,3.4,ml,,122,,0.37,us,us10004r5v,2016-05-03T23:44:12.040Z,"33km NW of Fairview, Oklahoma",earthquake,3.3,5.5,,,reviewed,tul,tul
2016-02-19T21:26:24.740Z,36.4772,-98.7347,7.15,2.2,ml,,66,0.006,0.3,us,us10004r5x,2016-05-03T23:44:12.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.5,1.7,0.057,40,reviewed,us,us
2016-02-19T21:31:31.500Z,35.5412,-97.3095,5.983,2.5,ml,,58,,0.45,us,us10004r5y,2016-05-03T23:44:12.040Z,"3km SW of Jones, Oklahoma",earthquake,0.9,2.4,,,reviewed,tul,tul
2016-02-20T01:26:36.380Z,36.2586,-97.682,4.15,2.7,mb_lg,,37,0.126,0.45,us,us10004r8t,2016-05-03T23:44:12.040Z,"19km E of Waukomis, Oklahoma",earthquake,1.4,7.9,0.069,54,reviewed,us,us
2016-02-20T03:10:24.400Z,36.4755,-98.7515,6.521,2.9,ml,,116,,0.38,us,us10004r9c,2016-05-03T23:44:12.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.9,2.7,,,reviewed,tul,tul
2016-02-20T03:36:29.200Z,36.2771,-97.5097,6.238,2.6,ml,,49,,0.53,us,us10004r9h,2016-05-03T23:44:12.040Z,"19km W of Perry, Oklahoma",earthquake,1.1,7.9,,,reviewed,tul,tul
2016-02-20T04:12:01.210Z,36.4755,-98.7521,5,2.2,ml,,116,0.008,0.33,us,us10004r9m,2016-05-03T23:44:12.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.4,1.4,0.083,19,reviewed,us,us
2016-02-20T04:44:25.000Z,36.4997,-98.7113,5.83,2,ml,,73,0.028,0.17,us,us10004ra2,2016-05-03T23:44:12.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.3,1.7,0.105,12,reviewed,us,us
2016-02-20T06:32:56.320Z,36.4717,-98.7486,4.99,2.2,ml,,119,0.008,0.21,us,us10004rar,2016-05-03T23:44:12.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.2,1.9,0.097,14,reviewed,us,us
2016-02-20T08:52:22.800Z,35.6615,-97.3927,6.76,2.5,ml,,53,,0.29,us,us10004t32,2016-05-03T23:44:13.040Z,"7km E of Edmond, Oklahoma",earthquake,1.3,2.2,,,reviewed,tul,tul
2016-02-20T13:18:30.400Z,35.7225,-97.1683,4.839,2.6,ml,,47,,0.41,us,us10004rc6,2016-05-03T23:44:13.040Z,"7km NNE of Luther, Oklahoma",earthquake,1.5,5.8,,,reviewed,tul,tul
2016-02-20T15:16:10.500Z,36.259,-97.3568,6.789,3,ml,,39,,0.4,us,us10004rdh,2016-05-03T23:44:13.040Z,"7km WSW of Perry, Oklahoma",earthquake,1.3,7.2,,,reviewed,tul,tul
2016-02-20T16:22:55.300Z,35.7229,-97.1709,5,2.7,ml,,47,,0.47,us,us10004reg,2016-05-03T23:44:13.040Z,"7km NNE of Luther, Oklahoma",earthquake,1.8,6.2,,,reviewed,tul,tul
2016-02-20T19:37:57.900Z,36.4492,-98.7661,5.14,1.6,ml,,120,0.022,0.07,us,us10004rhl,2016-05-03T23:44:14.040Z,"32km NW of Fairview, Oklahoma",earthquake,0.8,2,0.079,21,reviewed,us,us
2016-02-20T22:37:24.350Z,36.4674,-98.7839,3.85,1.2,ml,,154,0.035,0.31,us,us10004rhj,2016-05-03T23:44:14.040Z,"35km NW of Fairview, Oklahoma",earthquake,2,6.5,0.105,12,reviewed,us,us
2016-02-21T01:24:27.570Z,36.5267,-98.7827,9.97,1.9,ml,,186,0.035,0.24,us,us10004rg9,2016-05-03T23:44:14.040Z,"32km SSW of Alva, Oklahoma",earthquake,2.4,2,0.085,18,reviewed,us,us
2016-02-21T01:47:12.850Z,36.4538,-98.766,5.43,1.7,ml,,121,0.031,0.12,us,us10004rhh,2016-05-03T23:44:14.040Z,"32km NW of Fairview, Oklahoma",earthquake,2,3.1,0.091,16,reviewed,us,us
2016-02-21T02:02:05.900Z,35.7193,-97.1696,5.495,3.2,ml,,47,,0.49,us,us10004rgf,2016-05-03T23:44:14.040Z,"6km NNE of Luther, Oklahoma",earthquake,1.3,4.7,,,reviewed,tul,tul
2016-02-21T02:34:02.320Z,36.4524,-98.7606,6.43,1.7,ml,,124,0.022,0.29,us,us10004rhd,2016-05-03T23:44:14.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.4,3.5,0.091,16,reviewed,us,us
2016-02-21T05:11:14.600Z,36.406,-97.543,4.078,3,ml,,65,,0.42,us,us10004rh4,2016-05-03T23:44:15.040Z,"26km WNW of Perry, Oklahoma",earthquake,1.1,7.4,,,reviewed,tul,tul
2016-02-21T09:33:16.150Z,36.5317,-98.687,5,1.7,ml,,111,0.049,0.44,us,us10004rj2,2016-05-03T23:44:15.040Z,"30km S of Alva, Oklahoma",earthquake,1.5,1.6,0.077,22,reviewed,us,us
2016-02-21T09:34:53.830Z,36.5311,-98.6958,1.68,2.1,ml,,59,0.045,0.49,us,us10004rhy,2016-05-03T23:44:15.040Z,"30km S of Alva, Oklahoma",earthquake,2,6.5,0.071,26,reviewed,us,us
2016-02-21T09:50:33.920Z,36.513,-98.7061,2.63,1.4,ml,,99,0.031,0.29,us,us10004rj3,2016-05-03T23:44:15.040Z,"32km S of Alva, Oklahoma",earthquake,2.2,3.7,0.085,18,reviewed,us,us
2016-02-21T11:27:35.350Z,36.4767,-98.7472,1.82,1.6,ml,,116,0.004,0.3,us,us10004rj0,2016-05-03T23:44:15.040Z,"33km NW of Fairview, Oklahoma",earthquake,6.9,4.8,0.081,20,reviewed,us,us
2016-02-21T14:20:52.470Z,35.7477,-97.1601,5,2.8,mb_lg,,75,0.096,0.23,us,us10004rip,2016-05-03T23:44:15.040Z,"10km NNE of Luther, Oklahoma",earthquake,1.4,1.9,0.063,65,reviewed,us,us
2016-02-21T16:20:20.040Z,36.4701,-98.7404,4.6,1.8,ml,,103,0.008,0.12,us,us10004rj6,2016-05-03T23:44:15.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.7,2.2,0.081,20,reviewed,us,us
2016-02-21T17:00:02.120Z,36.4726,-98.7401,4.27,2.2,ml,,98,0.005,0.13,us,us10004rk7,2016-05-03T23:44:15.040Z,"32km NW of Fairview, Oklahoma",earthquake,1,1.9,0.077,22,reviewed,us,us
2016-02-21T17:19:37.100Z,36.458,-98.7734,6.148,2.8,ml,,125,,0.19,us,us10004rjd,2016-05-03T23:44:15.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.2,1.4,,,reviewed,tul,tul
2016-02-21T19:53:17.800Z,36.4544,-98.7735,7.436,2.4,ml,,124,,0.31,us,us10004rky,2016-05-03T23:44:15.040Z,"33km NW of Fairview, Oklahoma",earthquake,1,1.5,,,reviewed,tul,tul
2016-02-21T20:18:09.300Z,35.6637,-97.3966,6.958,2.4,ml,,62,,0.21,us,us10004rk5,2016-05-03T23:44:15.040Z,"7km E of Edmond, Oklahoma",earthquake,1,2.2,,,reviewed,tul,tul
2016-02-21T21:17:25.960Z,36.4435,-98.7682,5.16,1.8,ml,,119,0.02,0.12,us,us10004rl3,2016-05-03T23:44:15.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.3,2.4,0.083,19,reviewed,us,us
2016-02-21T21:33:05.420Z,36.4469,-98.7671,5.08,1.9,ml,,120,0.021,0.32,us,us10004rkj,2016-05-03T23:44:16.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.2,2.8,0.088,17,reviewed,us,us
2016-02-21T21:33:39.520Z,36.4472,-98.7646,5.12,1.7,ml,,119,0.02,0.09,us,us10004rlc,2016-05-03T23:44:16.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.5,4.4,0.081,20,reviewed,us,us
2016-02-21T22:55:16.700Z,36.4753,-98.7517,3.51,2.1,ml,,124,0.008,0.11,us,us10004rla,2016-05-03T23:44:16.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.2,2.4,0.077,22,reviewed,us,us
2016-02-22T00:44:50.900Z,35.7215,-97.1624,5,2.5,ml,,73,,0.4,us,us10004rlu,2016-05-03T23:44:16.040Z,"7km NNE of Luther, Oklahoma",earthquake,1.1,4.9,,,reviewed,tul,tul
2016-02-22T01:01:49.810Z,36.449,-98.7715,4.9,1.7,ml,,121,0.026,0.31,us,us10004rmn,2016-05-03T23:44:16.040Z,"32km NW of Fairview, Oklahoma",earthquake,0.9,2.8,0.077,22,reviewed,us,us
2016-02-22T01:09:24.490Z,36.4474,-98.7682,4.39,1.8,ml,,120,0.022,0.27,us,us10004rmr,2016-05-03T23:44:16.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.1,1.5,0.085,18,reviewed,us,us
2016-02-22T03:03:23.080Z,36.4762,-98.725,5.49,1.1,ml,,95,0.014,0.28,us,us10004rms,2016-05-03T23:44:16.040Z,"31km NW of Fairview, Oklahoma",earthquake,1.4,3.7,0.091,16,reviewed,us,us
2016-02-22T05:17:10.380Z,35.9947,-97.1162,5.59,2.2,mb_lg,,50,0.152,0.26,us,us10004rmt,2016-05-03T23:44:16.040Z,"7km WNW of Perkins, Oklahoma",earthquake,1.3,5,0.17,9,reviewed,us,us
2016-02-22T06:11:26.200Z,36.475,-98.7337,6.23,1.9,ml,,65,0.007,0.12,us,us10004rn3,2016-05-03T23:44:16.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.3,2.5,0.085,18,reviewed,us,us
2016-02-22T06:56:51.500Z,35.9058,-97.4169,5.984,3.1,ml,,67,,0.73,us,us10004rnb,2016-05-03T23:44:16.040Z,"3km NNE of Guthrie, Oklahoma",earthquake,1.4,7.3,,,reviewed,tul,tul
2016-02-22T08:37:00.330Z,36.44,-98.7764,4.17,2.2,mb_lg,,110,0.025,0.22,us,us10004rnn,2016-05-03T23:44:17.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.1,3.1,0.17,9,reviewed,us,us
2016-02-22T10:29:20.300Z,36.4909,-98.7338,7.876,2.6,ml,,122,,0.24,us,us10004rny,2016-05-03T23:44:17.040Z,"33km NW of Fairview, Oklahoma",earthquake,2,1.8,,,reviewed,tul,tul
2016-02-22T10:33:37.660Z,36.4938,-98.7149,2.23,2,ml,,59,0.026,0.3,us,us10004rnz,2016-05-03T23:44:17.040Z,"32km NW of Fairview, Oklahoma",earthquake,1,5.5,0.076,23,reviewed,us,us
2016-02-22T11:22:18.680Z,36.4776,-98.7272,4.94,1.4,ml,,63,0.012,0.4,us,us10004rwy,2016-05-03T23:44:17.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.1,2.3,0.077,22,reviewed,us,us
2016-02-22T15:17:38.400Z,36.4546,-98.7768,7.888,3.4,mwr,,114,,0.62,us,us10004rpt,2016-05-03T23:44:17.040Z,"33km NW of Fairview, Oklahoma",earthquake,4.6,4.8,,9,reviewed,tul,slm
2016-02-22T16:17:49.900Z,36.3366,-96.9858,3.747,3,ml,,62,,0.41,us,us10004rpz,2016-05-03T23:44:17.040Z,"16km W of Pawnee, Oklahoma",earthquake,1.4,7,,,reviewed,tul,tul
2016-02-22T20:18:49.970Z,36.4903,-98.718,2.87,1.8,ml,,76,0.022,0.14,us,us10004rx9,2016-05-03T23:44:17.040Z,"32km NW of Fairview, Oklahoma",earthquake,1,3.9,0.081,20,reviewed,us,us
2016-02-23T00:48:45.700Z,35.6669,-97.3994,6.42,3.2,ml,,52,,0.32,us,us10004rwl,2016-05-03T23:44:17.040Z,"7km ENE of Edmond, Oklahoma",earthquake,1.8,5.3,,,reviewed,tul,tul
2016-02-23T01:09:39.990Z,36.5125,-98.7026,3.8,1.6,ml,,96,0.034,0.15,us,us10004rxc,2016-05-03T23:44:17.040Z,"32km S of Alva, Oklahoma",earthquake,1.2,2.8,0.076,23,reviewed,us,us
2016-02-23T02:06:55.800Z,35.6633,-97.3977,7.048,3,ml,,53,,0.52,us,us10004rww,2016-05-03T23:44:18.040Z,"7km E of Edmond, Oklahoma",earthquake,2.4,6.5,,,reviewed,tul,tul
2016-02-23T02:35:15.500Z,35.6654,-97.4023,7.466,3.6,ml,,36,,0.71,us,us10004rx0,2016-05-03T23:44:18.040Z,"7km ENE of Edmond, Oklahoma",earthquake,2.6,6.3,,,reviewed,tul,tul
2016-02-23T04:50:01.490Z,36.449,-98.7668,4.96,1.8,ml,,120,0.023,0.16,us,us10004rxg,2016-05-03T23:44:18.040Z,"32km NW of Fairview, Oklahoma",earthquake,0.9,2.9,0.074,24,reviewed,us,us
2016-02-23T05:25:59.050Z,36.4406,-98.7803,4.91,2,ml,,121,0.028,0.18,us,us10004rxi,2016-05-03T23:44:18.040Z,"33km NW of Fairview, Oklahoma",earthquake,0.9,2.1,0.081,20,reviewed,us,us
2016-02-23T06:03:26.700Z,36.7571,-98.0705,6.362,2.8,ml,,51,,0.36,us,us10004rxs,2016-05-03T23:44:18.040Z,"25km E of Cherokee, Oklahoma",earthquake,1.3,5.2,,,reviewed,tul,tul
2016-02-23T07:45:13.700Z,36.2866,-97.8364,6.501,2.8,ml,,69,,0.54,us,us10004ry2,2016-05-03T23:44:18.040Z,"5km E of Waukomis, Oklahoma",earthquake,0.6,6,,,reviewed,tul,tul
